ksrl_sc_gould_ia_1_2_007,Book,Edition,Part,PlateNumber,Type,BaseFileName,FullFileName,TitleOnPiece,ArtistStatement,NamedArtists,PrinterStatement,Printer,Bird_1_CommonNameOnPiece,Bird_1_GenusOnPiece,Bird_1_SpeciesOnPiece,Bird_1_SpeciesNamers,Bird_1_AltCommonNamesOnPiece,Bird_1_OtherCommonNames,Bird_1_GenusModern,Bird_1_SpeciesModern,Bird_1_OtherGenusSpecies,Bird_1_DateCreated,Medium,Support,Size,SubjectNote,ContentNote,ArtistNote,PublicationNote,PhysicalConditionNote,Bird_2_CommonNamesOnPiece,Bird_2_GenusOnPiece,Bird_2_SpeciesOnPiece,Bird_2_SpeciesNamers,Bird_2_AltCommonNamesOnPiece,Bird_2_OtherCommonNames,Bird_2_GenusModern,Bird_2_SpeciesModern,Bird_2_DateCreated,Bird_2_OtherGenusSpecies,Bird_1_ModernNamer,Bird_1_ModernCommonName,Bird_2_ModernNamer,Bird_2_ModernCommonName,Bird_3_CommonNamesOnPiece,Bird_3_GenusOnPiece,Bird_3_SpeciesOnPiece,Bird_3_SpeciesNamers,Bird_3_AltCommonNamesOnPiece,Bird_3_OtherCommonNames,Bird_3_GenusModern,Bird_3_SpeciesModern,Bird_3_DateCreated,Bird_3_OtherGenusSpecies,Bird_3_ModernNamer,Bird_3_ModernCommonName
198,RA,2nd,1,36,pl,ksrl_sc_gould_ra_2_1_036,ksrl_sc_gould_ra_2_1_036.tif,Selenidera reinwardti,,"JG,R",,Hullmandel & Walton,Reinwardt's toucanet,Selenidera,reinwardti,,,Golden-collared Toucanet,Selenidera,reinwardtii,,,,,,,,,,,,,,,,,,,,,"Wagler, 1827",Golden-collared Toucanet,,,,,,,,,,,,,,
101,RA,1S,S,15,pl,ksrl_sc_gould_ra_1s_s_015,ksrl_sc_gould_ra_1s_s_015.tif,Selenidera gouldi,,"JG,R",,Hullmandel & Walton,Gould's toucanet,Selenidera,gouldi,Bonap.,,,Selenidera,gouldii,,,,,,,The namer may be Bonap.,,,,,,,,,,,,,,"(Natterer, 1837)",Gould's Toucanet,,,,,,,,,,,,,,
1699,AU,1S,1,52,pl,ksrl_sc_gould_au_1s_1_052,ksrl_sc_gould_au_1s_1_052.tif,,,,,,Standard-wing,Semioptera,wallacei,G.R.Gray,,,Semioptera,wallacii,,,,,,,,,,,,,,,,,,,,,"Gould, 1859",Standardwing,,,,,,,,,,,,,,
792,HB,1st,4,265,pl,ksrl_sc_gould_hb_1_4_265,ksrl_sc_gould_hb_1_4_265.tif,,,,,,,Eustephanus,galeritus,,,,Sephanoides,sephanoides,,,,,,,,,,,,,,,,,,,,,"Lesson, 1827",Green Firecrown,,,,,,,,,,,,,,
795,HB,1st,4,266,pl,ksrl_sc_gould_hb_1_4_266,ksrl_sc_gould_hb_1_4_266.tif,,,,,,,Eustephanus,stokesi,,,,Sephanoides,fernandensis,,,,,,,,,,,,,,,,,,,,,"King, 1831",Juan Fernandez Firecrown,,,,,,,,,,,,,,
798,HB,1st,4,267,pl,ksrl_sc_gould_hb_1_4_267,ksrl_sc_gould_hb_1_4_267.tif,,,,,,,Eustephanus,fernandensis,,,,Sephanoides,fernandensis,,,,,,,,,,,,,,,,,,,,,"Bourcier, 1831",Juan Fernandez Firecrown,,,,,,,,,,,,,,
1151,HB,1S,1,25,pl,ksrl_sc_gould_hb_1s_1_025,ksrl_sc_gould_hb_1s_1_025.tif,,,,,,,Eustephanus,leyboldi,,,,Sephanoides,fernandensis��,leyboldi,,,,,,,,,,,,,,,,,,,,"Gould, 1870",Juan Fernandez Firecrown,,,,,,,,,,,,,,
1154,HB,1S,1,26,pl,ksrl_sc_gould_hb_1s_1_026,ksrl_sc_gould_hb_1s_1_026.tif,,,,,,,Eustephanus,fernandensis,,,,Sephanoides,fernandensis,,,,,,,,,,,,,,,,,,,,,"King, 1831",Juan Fernandez Firecrown,,,,,,,,,,,,,,
556,AU,1st,3,46,pl,ksrl_sc_gould_au_1_3_046,ksrl_sc_gould_au_1_3_046.tif,,,,,,Yellow-throated sericornis,Sericornis,citreogularis,Gould,,,Sericornis,citreogularis,,,,,,,,,,,,,,,,,,,,,"Gould, 1838",Yellow-throated Scrubwren,,,,,,,,,,,,,,
559,AU,1st,3,47,pl,ksrl_sc_gould_au_1_3_047,ksrl_sc_gould_au_1_3_047.tif,,,,,,Sombre-coloured sericornis,Sericornis,humilis,Gould,,,Sericornis,humilis,,,,,,,,,,,,,,,,,,,,,"Gould, 1838",Brown Scrubwren,,,,,,,,,,,,,,
562,AU,1st,3,48,pl,ksrl_sc_gould_au_1_3_048,ksrl_sc_gould_au_1_3_048.tif,,,,,,Allied sericornis,Sericornis,osculans,Gould,,,Sericornis,frontalis,,,,,,,,,,,,,,,,,,,,,"Vigors & Horsfield, 1827",White-browed Scrubwren,,,,,,,,,,,,,,
565,AU,1st,3,49,pl,ksrl_sc_gould_au_1_3_049,ksrl_sc_gould_au_1_3_049.tif,,,,,,White-fronted sericornis,Sericornis,frontalis,,,,Sericornis,frontalis,,,,,,,,,,,,,,,,,,,,,"Vigors & Horsfield, 1827",White-browed Scrubwren,,,,,,,,,,,,,,
568,AU,1st,3,50,pl,ksrl_sc_gould_au_1_3_050,ksrl_sc_gould_au_1_3_050.tif,,,,,,Buff-breasted sericornis,Sericornis,laevigaster,Gould,,,Sericornis,frontalis,,,,,,,,,,,,,,,,,,,,,"Vigors & Horsfield, 1827",White-browed Scrubwren,,,,,,,,,,,,,,
571,AU,1st,3,51,pl,ksrl_sc_gould_au_1_3_051,ksrl_sc_gould_au_1_3_051.tif,,,,,,Spotted sericornis,Sericornis,maculatus,Gould,,,Sericornis,frontalis,,,,,,,,,,,,,,,,,,,,,"Vigors & Horsfield, 1827",White-browed Scrubwren,,,,,,,,,,,,,,
574,AU,1st,3,52,pl,ksrl_sc_gould_au_1_3_052,ksrl_sc_gould_au_1_3_052.tif,,,,,,Large-billed sericornis,Sericornis,magnirostris,Gould,,,Sericornis,magnirostris,,,,,,,,,,,,,,,,,,,,,"Gould, 1838",Large-billed Scrubwren,,,,,,,,,,,,,,
745,AU,1st,4,12,pl,ksrl_sc_gould_au_1_4_012,ksrl_sc_gould_au_1_4_012.tif,,,,,,Regent bird,Sericulus,chrysocephalus,,,,Sericulus,chrysocephalus,,,,,,,,,,,,,,,,,,,,,"Lewin, 1808",Regent Bowerbird,,,,,,,,,,,,,,
616,EU,1st,3,195,pl,ksrl_sc_gould_eu_1_3_195,ksrl_sc_gould_eu_1_3_195.tif,,,,,,Serin finch,Serinus,flavescens,,,,Serinus,serinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1766",European Serin,,,,,,,,,,,,,,
457,GB,1st,3,38,pl,ksrl_sc_gould_gb_1_3_038,ksrl_sc_gould_gb_1_3_038.tif,,,,,,Serin finch,Serinus,hortulanus,,,,Serinus,serinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1766",European Serin,,,,,,,,,,,,,,
733,EU,1st,3,234,pl,ksrl_sc_gould_eu_1_3_234,ksrl_sc_gould_eu_1_3_234.tif,,,,,,Common nuthatch,Sitta,europaea,Linn.,,,Sitta,europaea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Nuthatch,,,,,,,,,,,,,,
736,EU,1st,3,235,pl,ksrl_sc_gould_eu_1_3_235,ksrl_sc_gould_eu_1_3_235.tif,,,,,,Dalmation nuthatch,Sitta,syriaca,,,,Sitta,neumayer,,,,,,,,,,,,,,,,,,,,,"Michahelles, 1830",Western Rock Nuthatch,,,,,,,,,,,,,,
739,EU,1st,3,236,pl,ksrl_sc_gould_eu_1_3_236,ksrl_sc_gould_eu_1_3_236.tif,,,,,,Asiatic nuthatch,Sitta,asiatica,Temm.,,,Sitta,europaea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Nuthatch,,,,,,,,,,,,,,
175,GB,1st,2,22,pl,ksrl_sc_gould_gb_1_2_022,ksrl_sc_gould_gb_1_2_022.tif,,,,,,Nuthatch,Sitta,caesia,,,,Sitta,europaea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Nuthatch,,,,,,,,,,,,,,
415,AU,1st,2,103,pl,ksrl_sc_gould_au_1_2_103,ksrl_sc_gould_au_1_2_103.tif,,,,,,Short-billed smicrornis,Smicrornis,brevirostris,Gould,,,Smicrornis,brevirostris,,,,,,,,,,,,,,,,,,,,,"Gould, 1838",Weebill,,,,,,,,,,,,,,
418,AU,1st,2,104,pl,ksrl_sc_gould_au_1_2_104,ksrl_sc_gould_au_1_2_104.tif,,,,,,Yellow-tinted smicrornis,Smicrornis,flavescens,Gould,,,Smicrornis,brevirostris,,,,,,,,,,,,,,,,,,,,,"Gould, 1838",Weebill,,,,,,,,,,,,,,
103,MM,1st,1,35,pl,ksrl_sc_gould_mm_1_1_035,ksrl_sc_gould_mm_1_1_035.tif,,,,,,White-footed antechinus,Antechinus,leucopus,,,,Sminthopsis,leucopus,,,,,,,,,,,,,,,,,,,,,"Gray, 1842",White-footed Dunnart,,,,,,,,,,,,,,
106,MM,1st,1,36,pl,ksrl_sc_gould_mm_1_1_036,ksrl_sc_gould_mm_1_1_036.tif,,,,,,Rusty-fronted antechinus,Antechinus,ferruginifrons,,,,Sminthopsis,leucopus,,,,,,,,,,,,,,,,,,,,,"Gray, 1842",White-footed Dunnart,,,,,,,,,,,,,,
121,MM,1st,1,41,pl,ksrl_sc_gould_mm_1_1_041,ksrl_sc_gould_mm_1_1_041.tif,,,,,,Sooty antechinus,Antechinus,fuliginosus,,,,Sminthopsis,leucopus,,,,,,,,,,,,,,,,,,,,,"Gray, 1842",White-footed Dunnart,,,,,,,,,,,,,,
136,MM,1st,1,46,pl,ksrl_sc_gould_mm_1_1_046,ksrl_sc_gould_mm_1_1_046.tif,,,,,,Large-tailed podabrus,Podabrus,macrourus,,,,Sminthopsis,macroura,,,,,,,,,,,,,,,,,,,,,"Gould, 1845",Stripe-faced Dunnart,,,,,,,,,,,,,,
139,MM,1st,1,47,pl,ksrl_sc_gould_mm_1_1_047,ksrl_sc_gould_mm_1_1_047.tif,,,,,,Thick-tailed podabrus,Podabrus,crassicaudatus,,,,Sminthopsis,crassicaudata,,,,,,,,,,,,,,,,,,,,,"Gould, 1844",Fat-tailed Dunnart,,,,,,,,,,,,,,
1027,EU,1st,5,374,pl,ksrl_sc_gould_eu_1_5_374,ksrl_sc_gould_eu_1_5_374.tif,,,,,,Eider duck,Somateria,mollissima,Leach.,,,Somateria,mollissima,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Eider, eider �� duvet",,,,,,,,,,,,,,
1030,EU,1st,5,375,pl,ksrl_sc_gould_eu_1_5_375,ksrl_sc_gould_eu_1_5_375.tif,,,,,,King duck,Somateria,spectabilis,Leach.,,,Somateria,spectabilis,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","King Eider, eider �� t̻te grise",,,,,,,,,,,,,,
919,GB,1st,5,26,pl,ksrl_sc_gould_gb_1_5_026,ksrl_sc_gould_gb_1_5_026.tif,,,,,,Eider duck,Somateria,mollissima,,,,Somateria,mollissima,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Eider, eider �� duvet,,,,,,,,,,,,,
922,GB,1st,5,27,pl,ksrl_sc_gould_gb_1_5_027,ksrl_sc_gould_gb_1_5_027.tif,,,,,,King duck,Somateria,spectabilis,,,,Somateria,spectabilis,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",eider �� t̻te grise, King Eider,,,,,,,,,,,,,
754,AU,1st,4,15,pl,ksrl_sc_gould_au_1_4_015,ksrl_sc_gould_au_1_4_015.tif,,,,,,Australian sphecotheres,Sphecotheres,australis,Swains.,,,Sphecotheres,viridis,,,,,,,,,,,,,,,,,,,,,"Vieillot, 1816",Green Figbird,,,,,,,,,,,,,,
61,MM,1st,1,21,pl,ksrl_sc_gould_mm_1_1_021,ksrl_sc_gould_mm_1_1_021.tif,,,,,,Short-tailed cuscus,Cuscus,brevicaudatus,,,,Spilocuscus,maculatus,,,,,,,,,,,,,,,,,,,,,"��. Geoffroy Saint-Hilaire, 1803",Common Spotted Cuscus,,,,,,,,,,,,,,
1,HM,1st,1,1,pl,ksrl_sc_gould_hm_1_1_001,ksrl_sc_gould_hm_1_1_001.tif,,,,,,,Haematornis,undulatus,,,,Spilornis,cheela,,,,,,,,,,,,,,,,,,,,,"Latham, 1790",,,,,,,,,,,,,,,
652,AU,1st,3,78,pl,ksrl_sc_gould_au_1_3_078,ksrl_sc_gould_au_1_3_078.tif,,,,,,Fire-tailed finch,Estrelda,bella,,,,Stagonopleura,bella,,,,,,,,,,,,,,,,,,,,,"Latham, 1802",Beautiful Firetail,,,,,,,,,,,,,,
655,AU,1st,3,79,pl,ksrl_sc_gould_au_1_3_079,ksrl_sc_gould_au_1_3_079.tif,,,,,,Red-eared finch,Estrelda,oculea,,,,Stagonopleura,oculata,,,,,,,,,,,,,,,,,,,,,"Quoy & Gaimard, 1830",Red-eared Firetail,,,,,,,,,,,,,,
425,HB,1st,3,142,pl,ksrl_sc_gould_hb_1_3_142,ksrl_sc_gould_hb_1_3_142.tif,,,,,,,Calothorax,calliope,,,,Stellula,calliope,,,,,,,,,,,,,,,,,,,,,"Gould, 1847","Calliope Hummingbird, Colibr�_ garganta rayada",,,,,,,,,,,,,,
621,HB,1st,4,208,pl,ksrl_sc_gould_hb_1_4_208,ksrl_sc_gould_hb_1_4_208.tif,,,,,,,Cephalepis,lalandi,,,,Stephanoxis,lalandi,,,,,,,,,,,,,,,,,,,,,"Vieillot, 1818",Black-breasted Plovercrest,,,,,,,,,,,,,,
624,HB,1st,4,209,pl,ksrl_sc_gould_hb_1_4_209,ksrl_sc_gould_hb_1_4_209.tif,,,,,,,Cephalepis,loddigesi,,,,Stephanoxis,lalandi��,loddigesii,,,,,,,,,,,,,,,,,,,,"Gould, 1831",Black-breasted Plovercrest,,,,,,,,,,,,,,
1222,EU,1st,5,439,pl,ksrl_sc_gould_eu_1_5_439,ksrl_sc_gould_eu_1_5_439.tif,,,,,,Skua,Lestris,catarractes,Temm.,,,Stercorarius,skua,,,,,,,,,,,,,,,,,,,,,"Brunnich, 1764","Great Skua, Grand Labbe",,,,,,,,,,,,,,
1225,EU,1st,5,440,pl,ksrl_sc_gould_eu_1_5_440,ksrl_sc_gould_eu_1_5_440.tif,,,,,,Pomarine,Lestris,pomarinus,Temm.,,,Stercorarius,pomarinus,,,,,,,,,,,,,,,,,,,,,"Temminck, 1815","Pomarine Jaeger, Pomarine Skua, Labbe pomarin,  Salteador pomarino",,,,,,,,,,,,,,
1228,EU,1st,5,441,pl,ksrl_sc_gould_eu_1_5_441,ksrl_sc_gould_eu_1_5_441.tif,,,,,,Richardson's lestris,Lestris,richardsonii,Swains.,,,Stercorarius,parasiticus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Parasitic Jaeger, Labbe parasite, Salteador par��sito",,,,,,,,,,,,,,
1231,EU,1st,5,442,pl,ksrl_sc_gould_eu_1_5_442,ksrl_sc_gould_eu_1_5_442.tif,,,,,,Parasitic gull,Lestris,parasiticus,Illiger,,,Stercorarius,parasiticus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Parasitic Jaeger, Labbe parasite, Salteador par��sito",,,,,,,,,,,,,,
1075,GB,1st,5,78,pl,ksrl_sc_gould_gb_1_5_078,ksrl_sc_gould_gb_1_5_078.tif,,,,,,Great skua,Stercorarius,catarrhactes,,,,Stercorarius,skua,,,,,,,,,,,,,,,,,,,,,"Brunnich, 1764",Great Skua,,,,,,,,,,,,,,
1078,GB,1st,5,79,pl,ksrl_sc_gould_gb_1_5_079,ksrl_sc_gould_gb_1_5_079.tif,,,,,,Pomatorhine skua,Stercorarius,pomatorhinus,,,,Stercorarius,pomarinus,,,,,,,,,,,,,,,,,,,,,"Temminck, 1815","Pomarine Jaeger; Pomarine Skua, labbe pomarin, Salteador pomarino",,,,,,,,,,,,,,
1081,GB,1st,5,80,pl,ksrl_sc_gould_gb_1_5_080,ksrl_sc_gould_gb_1_5_080.tif,,,,,,Arctic skua,Stercorarius,parasiticus,,,,Stercorarius,parasiticus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Parasitic Jaeger; labbe parasite, Salteador par��sito",,,,,,,,,,,,,,
1084,GB,1st,5,81,pl,ksrl_sc_gould_gb_1_5_081,ksrl_sc_gould_gb_1_5_081.tif,,,,,,Long-tailed skua,Stercorarius,longicaudus,,,,Stercorarius,longicaudus,,,,,,,,,,,,,,,,,,,,,"Vieillot, 1819","Long-tailed Jaeger; abbe �� longue queue, Salteador cola larga",,,,,,,,,,,,,,
1924,AU,1st,7,26,pl,ksrl_sc_gould_au_1_7_026,ksrl_sc_gould_au_1_7_026.tif,,,,,,Black-billed tern,Sterna,melanorhyncha,Gould,,,Sterna,striata,,,,,,,,,,,,,,,,,,,,,"Gmelin, 1789","Black-naped Tern, White-fronted Tern",,,,,,,,,,,,,,
1927,AU,1st,7,27,pl,ksrl_sc_gould_au_1_7_027,ksrl_sc_gould_au_1_7_027.tif,,,,,,Graceful tern,Sterna,gracilis,Gould,,,Sterna,dougallii,gracilis,,,,,,,,,,,,,,,,,,,,"Gould, 1845","Roseate Tern, Charr��n rosado, Sterne de Dougall",,,,,,,,,,,,,,
1930,AU,1st,7,28,pl,ksrl_sc_gould_au_1_7_028,ksrl_sc_gould_au_1_7_028.tif,,,,,,Black-napped tern,Sterna,melanauchen,Temm.,,,Sterna,sumatrana,,,,,,,,,,,,,,,,,,,,,"Raffles, 1822",Black-naped Tern,,,,,,,,,,,,,,
1156,EU,1st,5,417,pl,ksrl_sc_gould_eu_1_5_417,ksrl_sc_gould_eu_1_5_417.tif,,,,,,Common tern,Sterna,hirundo,Linn.,,,Sterna,hirundo,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Tern, Charr��n com̼n, Sterne pierregarin",,,,,,,,,,,,,,
1159,EU,1st,5,418,pl,ksrl_sc_gould_eu_1_5_418,ksrl_sc_gould_eu_1_5_418.tif,,,,,,Roseate,Sterna,dougallii,,,,Sterna,dougallii,,,,,,,,,,,,,,,,,,,,,"Montagu, 1813","Roseate Tern, Charr��n rosado, Sterne de Dougall",,,,,,,,,,,,,,
1162,EU,1st,5,419,pl,ksrl_sc_gould_eu_1_5_419,ksrl_sc_gould_eu_1_5_419.tif,,,,,,Arctic tern,Sterna,arctica,Temm.,,,Sterna,paradisaea,,,,,,,,,,,,,,,,,,,,,"Pontoppidan, 1763","Arctic Tern, Charr��n ��rtico, Sterne arctique",,,,,,,,,,,,,,
175,HB,1st,2,58,pl,ksrl_sc_gould_hb_1_2_058,ksrl_sc_gould_hb_1_2_058.tif,,,,,,,Sternoclyta,cyaneipectus,,,,Sternoclyta,cyanopectus,,,,,,,,,,,,,,,,,,,,,"Gould, 1846",Violet-chested Hummingbird,,,,,,,,,,,,,,
1933,AU,1st,7,29,pl,ksrl_sc_gould_au_1_7_029,ksrl_sc_gould_au_1_7_029.tif,,,,,,Australian little tern,Sternula,nereis,Gould,,,Sternula,nereis,,,,,,,,,,,,,,,,,,,,,"Gould, 1843",Fairy Tern,,,,,,,,,,,,,,
1165,EU,1st,5,420,pl,ksrl_sc_gould_eu_1_5_420,ksrl_sc_gould_eu_1_5_420.tif,,,,,,Minuta,Sterna,little tern,Linn.,,,Sternula,albifrons,,,,,,,,,,,,,,,,,,,,,"Pallas, 1764","Little Tern, Sterne naine",,,,,,,,,,,,,,
1876,AU,1st,7,10,pl,ksrl_sc_gould_au_1_7_010,ksrl_sc_gould_au_1_7_010.tif,,,,,,Freckled duck,Anas,naevosa,Gould,,,Stictonetta,naevosa,,,,,,,,,,,,,,,,,,,,,"Gould, 1841",Freckled Duck,,,,,,,,,,,,,,
1363,AU,1st,6,22,pl,ksrl_sc_gould_au_1_6_022,ksrl_sc_gould_au_1_6_022.tif,,,,,,Australian pratincole,Glareola,grallaria,Temm.,,,Stiltia,isabella,,,,,,,,,,,,,,,,,,,,,"Vieillot, 1816",Australian Pratincole,,,,,,,,,,,,,,
511,AU,1st,3,31,pl,ksrl_sc_gould_au_1_3_031,ksrl_sc_gould_au_1_3_031.tif,,,,,,Emu wren,Stipiturus,malachurus,,,,Stipiturus,malachurus,,,,,,,,,,,,,,,,,,,,,"Shaw, 1798",Southern Emu-wren,,,,,,,,,,,,,,
232,AU,1st,2,42,pl,ksrl_sc_gould_au_1_2_042,ksrl_sc_gould_au_1_2_042.tif,,,,,,Great crow-shrike,Strepera,graculina,,,,Strepera,graculina,,,,,,,,,,,,,,,,,,,,,"White, 1790",Pied Currawong,,,,,,,,,,,,,,
235,AU,1st,2,43,pl,ksrl_sc_gould_au_1_2_043,ksrl_sc_gould_au_1_2_043.tif,,,,,,Sooty crow-shrike,Strepera,fuliginosa,Gould,,,Strepera,fuliginosa,,,,,,,,,,,,,,,,,,,,,"Gould, 1837",Black Currawong,,,,,,,,,,,,,,
238,AU,1st,2,44,pl,ksrl_sc_gould_au_1_2_044,ksrl_sc_gould_au_1_2_044.tif,,,,,,Hill crow-shrike,Strepera,arguta,Gould,,,Strepera,versicolor,,,,,,,,,,,,,,,,,,,,,"Latham, 1802",Grey Currawong,,,,,,,,,,,,,,
241,AU,1st,2,45,pl,ksrl_sc_gould_au_1_2_045,ksrl_sc_gould_au_1_2_045.tif,,,,,,Grey crow-shrike,Strepera,anaphonensis,,,,Strepera,versicolor,,,,,,,,,,,,,,,,,,,,,"Latham, 1802",Grey Currawong,,,,,,,,,,,,,,
1264,EU,1st,4,246,pl,ksrl_sc_gould_eu_1_4_246,ksrl_sc_gould_eu_1_4_246.tif,,,,,,Turtle dove,Columba,turtur,Linn.,,,Streptopelia,turtur,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","European Turtle Dove, European Turtle-Dove",,,,,,,,,,,,,,
583,GB,1st,4,4,pl,ksrl_sc_gould_gb_1_4_004,ksrl_sc_gould_gb_1_4_004.tif,,,,,,Turtle dove,Turtur,auritus,,,,Streptopelia,turtur,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",European Turtle Dove, European Turtle-Dove,,,,,,,,,,,,,
1714,AU,1S,1,57,pl,ksrl_sc_gould_au_1s_1_057,ksrl_sc_gould_au_1s_1_057.tif,,,,,,Kakapo,Strigops,habroptilus,G.R.Gray,,,Strigops,habroptila,,,,,,,,,,,,,,,,,,,,,"G. R. Gray, 1845",Kakapo,,,,,,,,,,,,,,
124,EU,1st,1,42,pl,ksrl_sc_gould_eu_1_1_042,ksrl_sc_gould_eu_1_1_042.tif,,,,,,Great cinereous owl,Surnia,cinerea,,,,Strix,nebulosa,,,,,,,,,,,,,,,,,,,,,"J. R. Forster, 1772","Great Gray Owl, chouette lapone, Great Grey Owl",,,,,,,,,,,,,,
130,EU,1st,1,44,pl,ksrl_sc_gould_eu_1_1_044,ksrl_sc_gould_eu_1_1_044.tif,,,,,,Ural owl,Surnia,uralensis,Dum.,,,Strix,uralensis,,,,,,,,,,,,,,,,,,,,,"Pallas, 1771",Ural Owl,,,,,,,,,,,,,,
136,EU,1st,1,46,pl,ksrl_sc_gould_eu_1_1_046,ksrl_sc_gould_eu_1_1_046.tif,,,,,,Barred owl,Ulula,nebulosa,Cuv.,,,Strix,varia,,,,,,,,,,,,,,,,,,,,,"Barton, 1799","Barred Owl, B̼ho listado, chouette ray̩e",,,,,,,,,,,,,,
139,EU,1st,1,47,pl,ksrl_sc_gould_eu_1_1_047,ksrl_sc_gould_eu_1_1_047.tif,,,,,,Tawny or Wood owl,Syrnium,aluco,Savig.,,,Strix,aluco,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Tawny Owl,,,,,,,,,,,,,,
85,GB,1st,1,29,pl,ksrl_sc_gould_gb_1_1_029,ksrl_sc_gould_gb_1_1_029.tif,,,,,,Tawny or brown owl,Syrnium,aluco,,,,Strix,aluco,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Tawny Owl,,,,,,,,,,,,,,
760,AU,1st,4,17,pl,ksrl_sc_gould_au_1_4_017,ksrl_sc_gould_au_1_4_017.tif,,,,,,Grey struthidea,Struthidea,cinerea,Gould,,,Struthidea,cinerea,,,,,,,,,,,,,,,,,,,,,"Gould, 1837",Apostlebird,,,,,,,,,,,,,,
661,EU,1st,3,210,pl,ksrl_sc_gould_eu_1_3_210,ksrl_sc_gould_eu_1_3_210.tif,,,,,,Starling,Sturnus,vulgaris,Linn.,,,Sturnus,vulgaris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Starling, Estornino pinto, ̩tourneau sansonnet, European Starling",,,,,,,,,,,,,,
664,EU,1st,3,211,pl,ksrl_sc_gould_eu_1_3_211,ksrl_sc_gould_eu_1_3_211.tif,,,,,,Sardinian starling,Sturnus,unicolor,,,,Sturnus,unicolor,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Spotless Starling,,,,,,,,,,,,,,
667,EU,1st,3,212,pl,ksrl_sc_gould_eu_1_3_212,ksrl_sc_gould_eu_1_3_212.tif,,,,,,Rose-coloured pastor,Pastor,roseus,Temm.,,,Sturnus,roseus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Rosy Starling,,,,,,,,,,,,,,
502,GB,1st,3,53,pl,ksrl_sc_gould_gb_1_3_053,ksrl_sc_gould_gb_1_3_053.tif,,,,,,Starling,Sternus,vulgaris,,,,Sturnus,vulgaris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Starling; Estornino pinto, ̩tourneau sansonnet, European Starling",,,,,,,,,,,,,,
505,GB,1st,3,54,pl,ksrl_sc_gould_gb_1_3_054,ksrl_sc_gould_gb_1_3_054.tif,,,,,,Starling,Sternus,vulgaris,,,,Sturnus,vulgaris,,,,,,,young,,,,,,,,,,,,,,"Linnaeus, 1758","Common Starling; Estornino pinto, ̩tourneau sansonnet, European Starling",,,,,,,,,,,,,,
508,GB,1st,3,55,pl,ksrl_sc_gould_gb_1_3_055,ksrl_sc_gould_gb_1_3_055.tif,,,,,,Rose-coloured pastor,Pastor,roseus,,,,Sturnus,roseus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Rosy Starling,,,,,,,,,,,,,,
511,GB,1st,3,56,pl,ksrl_sc_gould_gb_1_3_056,ksrl_sc_gould_gb_1_3_056.tif,,,,,,Rose-coloured pastor,Pastor,roseus,,,,Sturnus,roseus,,,,,,,young,,,,,,,,,,,,,,"Linnaeus, 1758",Rosy Starling,,,,,,,,,,,,,,
1045,GB,1st,5,68,pl,ksrl_sc_gould_gb_1_5_068,ksrl_sc_gould_gb_1_5_068.tif,,,,,,Caspian tern,Hydroprogne,caspia,,,,Sturnus,caspia,,,,,,,,,,,,,,,,,,,,,"Pallas, 1770","Caspian Tern; Charr��n caspia, Sturnus",,,,,,,,,,,,,,
1048,GB,1st,5,69,pl,ksrl_sc_gould_gb_1_5_069,ksrl_sc_gould_gb_1_5_069.tif,,,,,,Sandwich tern,Actochelidon,cantiaca,,,,Sturnus,sandvicensis,,,,,,,,,,,,,,,,,,,,,"Latham, 1787",Sandwich Tern, Charr��n de SandwichSandwich Tern,,,,,,,,,,,,,
1051,GB,1st,5,70,pl,ksrl_sc_gould_gb_1_5_070,ksrl_sc_gould_gb_1_5_070.tif,,,,,,Common tern,Sterna,hirundo,,,,Sturnus,hirundo,pierregarin,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Tern; Charr��n com̼n, Sturnus",,,,,,,,,,,,,,
